address1,address2,address3,alias,categories,city,country,display_address,display_phone,distance,id,image_url,is_closed,latitude,longitude,name,phone,price,rating,review_count,state,transactions,url,zip_code,fema_l1
6060 Long Dr,,,jack-in-the-box-houston-44,"[['hotdogs', 'Fast Food'], ['breakfast_brunch', 'Breakfast & Brunch'], ['burgers', 'Burgers']]",Houston,US,"['6060 Long Dr', 'Houston, TX 77087']",(713) 242-7069,8614.611723637148,5AlHXXz2XlvokPK_yBEkUg,https://s3-media1.fl.yelpcdn.com/bphoto/SuGal5-i1ox3DOBO6Qp3Tg/o.jpg,False,29.692897,-95.321778,Jack in the Box,+17132427069,$,1.0,9,TX,[],https://www.yelp.com/biz/jack-in-the-box-houston-44?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77087,2
103 E Crosstimbers St,Ste B,,tostada-regia-crosstimbers-houston,"[['mexican', 'Mexican'], ['tex-mex', 'Tex-Mex'], ['breakfast_brunch', 'Breakfast & Brunch']]",Houston,US,"['103 E Crosstimbers St', 'Ste B', 'Houston, TX 77022']",(832) 767-4307,7467.368869212825,rvMlKVR3tSMPHEs4QH-klQ,https://s3-media1.fl.yelpcdn.com/bphoto/yBJAEQF8S71vqPukDtJ5JA/o.jpg,False,29.82878,-95.37571,Tostada Regia Crosstimbers,+18327674307,NAN,2.0,5,TX,[],https://www.yelp.com/biz/tostada-regia-crosstimbers-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77022,2
9302 Jensen Dr,,,jack-in-the-box-houston-74,"[['hotdogs', 'Fast Food'], ['breakfast_brunch', 'Breakfast & Brunch'], ['burgers', 'Burgers']]",Houston,US,"['9302 Jensen Dr', 'Houston, TX 77093']",(713) 689-3013,9430.536068431327,IWY51HoSieC3lJCVxDuYRw,https://s3-media1.fl.yelpcdn.com/bphoto/hHAmegIXMD8dMZMPksh38w/o.jpg,False,29.846405,-95.342583,Jack in the Box,+17136893013,$,1.5,3,TX,[],https://www.yelp.com/biz/jack-in-the-box-houston-74?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77093,2
2130 W. Holcombe Blvd. #110,,,murphys-deli-houston-86,"[['sandwiches', 'Sandwiches'], ['salad', 'Salad'], ['breakfast_brunch', 'Breakfast & Brunch']]",Houston,US,"['2130 W. Holcombe Blvd. #110', 'Houston, TX 77030']",(713) 664-3354,7834.251611947773,YZl6swchSIwltxosdaPY2Q,https://s3-media3.fl.yelpcdn.com/bphoto/XqVGFXvFSak9HJKQjvh4-g/o.jpg,False,29.70654,-95.40755,Murphy's Deli,+17136643354,NAN,2.0,2,TX,[],https://www.yelp.com/biz/murphys-deli-houston-86?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77030,2
1217 Wayside Dr,,,jack-in-the-box-houston-15,"[['hotdogs', 'Fast Food'], ['burgers', 'Burgers'], ['breakfast_brunch', 'Breakfast & Brunch']]",Houston,US,"['1217 Wayside Dr', 'Houston, TX 77011']",(713) 928-6095,5816.084770641733,BikQS06f4FVT6i13o7grww,https://s3-media2.fl.yelpcdn.com/bphoto/BP-CE_-BWGCrS1aiSK3Igw/o.jpg,False,29.744923,-95.30343,Jack in the Box,+17139286095,$,2.0,5,TX,[],https://www.yelp.com/biz/jack-in-the-box-houston-15?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77011,2
5316 Antoine Dr,,,jack-in-the-box-houston-80,"[['hotdogs', 'Fast Food'], ['breakfast_brunch', 'Breakfast & Brunch'], ['burgers', 'Burgers']]",Houston,US,"['5316 Antoine Dr', 'Houston, TX 77091']",(713) 686-3801,13946.420229984937,kzwNm-b7l_Zua1l349ueVw,https://s3-media4.fl.yelpcdn.com/bphoto/LM3qBNHvNzwbU8pEKcpgRw/o.jpg,False,29.84134,-95.47286,Jack in the Box,+17136863801,$,1.0,9,TX,[],https://www.yelp.com/biz/jack-in-the-box-houston-80?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77091,2
8000 Howard Dr,,,jack-in-the-box-houston-107,"[['breakfast_brunch', 'Breakfast & Brunch'], ['burgers', 'Burgers'], ['hotdogs', 'Fast Food']]",Houston,US,"['8000 Howard Dr', 'Houston, TX 77017']",(713) 645-3612,13217.7561445376,qNFnRwv63dAw8rASQpII1g,https://s3-media1.fl.yelpcdn.com/bphoto/QA_YgyP3rG1qX2K4hB5t3g/o.jpg,False,29.6767673492432,-95.2658615112305,Jack in the Box,+17136453612,$,1.0,5,TX,[],https://www.yelp.com/biz/jack-in-the-box-houston-107?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77017,2
2100 Travis St,Ste 160,,kraftsmen-coffee-houston,"[['breakfast_brunch', 'Breakfast & Brunch'], ['coffee', 'Coffee & Tea']]",Houston,US,"['2100 Travis St', 'Ste 160', 'Houston, TX 77002']",(346) 335-2907,1975.7672206294608,yYtZKniMqpaFwBpRkX9SMQ,https://s3-media1.fl.yelpcdn.com/bphoto/xc1fVMrQGHTCjEH-jwlDqg/o.jpg,False,29.74916,-95.3727,Kraftsmen Coffee,+13463352907,NAN,5.0,1,TX,[],https://www.yelp.com/biz/kraftsmen-coffee-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,2
600 Travis St,Ste 8,JPMorgan Chase Tower,local-kitchen-houston,"[['tradamerican', 'American (Traditional)'], ['breakfast_brunch', 'Breakfast & Brunch']]",Houston,US,"['600 Travis St', 'Ste 8', 'JPMorgan Chase Tower', 'Houston, TX 77002']",(713) 980-8965,488.10392268932094,04d_xBlxsaG8EoUx9kWqZQ,,False,29.760518,-95.3641051,Local Kitchen,+17139808965,NAN,3.5,2,TX,[],https://www.yelp.com/biz/local-kitchen-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,2
910 Louisiana,Ste. M-131,,murphys-deli-houston,"[['salad', 'Salad'], ['sandwiches', 'Sandwiches'], ['breakfast_brunch', 'Breakfast & Brunch']]",Houston,US,"['910 Louisiana', 'Ste. M-131', 'Houston, TX 77002']",(713) 229-8124,871.0409081394741,8FT7MirEbsiKeQ0zinOPxg,https://s3-media4.fl.yelpcdn.com/bphoto/zM8HqBMwx5oQE8292hwB3g/o.jpg,False,29.7588592,-95.3674515,Murphy's Deli,+17132298124,NAN,1.0,1,TX,[],https://www.yelp.com/biz/murphys-deli-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,2
7045 Airline Dr,,,jack-in-the-box-houston-37,"[['hotdogs', 'Fast Food'], ['breakfast_brunch', 'Breakfast & Brunch'], ['burgers', 'Burgers']]",Houston,US,"['7045 Airline Dr', 'Houston, TX 77076']",(713) 692-0555,11504.921015969641,nWOGnBKEe4C3J03dLVMdVA,https://s3-media2.fl.yelpcdn.com/bphoto/v5wzeXxdf2tint8QyHWtuA/o.jpg,False,29.8642,-95.38528,Jack in the Box,+17136920555,$,5.0,1,TX,[],https://www.yelp.com/biz/jack-in-the-box-houston-37?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77076,2
712 Main St,,,goode-co-taqueria-houston,"[['tex-mex', 'Tex-Mex'], ['mexican', 'Mexican'], ['breakfast_brunch', 'Breakfast & Brunch']]",Houston,US,"['712 Main St', 'Houston, TX 77002']",(512) 498-1203,591.7284418336027,PxfmxQYCBYx39v73esbhZA,https://s3-media3.fl.yelpcdn.com/bphoto/1TyFhOYEcWRgmuUfejdFLw/o.jpg,False,29.75887,-95.36381,Goode Co. Taqueria,+15124981203,NAN,3.0,2,TX,[],https://www.yelp.com/biz/goode-co-taqueria-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,2
7046 Lawndale St,,,los-3-guerreros-houston-2,"[['mexican', 'Mexican'], ['breakfast_brunch', 'Breakfast & Brunch']]",Houston,US,"['7046 Lawndale St', 'Houston, TX 77023']",(346) 444-6017,7993.9693946444095,XfjHg4Fh6J8oWc_NaxWzZg,https://s3-media1.fl.yelpcdn.com/bphoto/JFud4imvBec8PUWbtBNRNQ/o.jpg,False,29.7168,-95.29664,Los 3 Guerreros,+13464446017,$,4.0,1,TX,[],https://www.yelp.com/biz/los-3-guerreros-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77023,2
1929 Allen Parkway,,,murphys-deli-houston-77,"[['salad', 'Salad'], ['sandwiches', 'Sandwiches'], ['breakfast_brunch', 'Breakfast & Brunch']]",Houston,US,"['1929 Allen Parkway', 'Houston, TX 77019']",(713) 521-1900,2610.8327082541196,DrPwFpqxm_Y6VyS0TwiLTg,https://s3-media3.fl.yelpcdn.com/bphoto/pckQzXf0y5_8qhcd-qUkPg/o.jpg,False,29.76055,-95.38687,Murphy's Deli,+17135211900,NAN,3.0,1,TX,[],https://www.yelp.com/biz/murphys-deli-houston-77?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77019,2
6330 West Lp S,Ste 150,,fresh-choice-cafe-bellaire,"[['breakfast_brunch', 'Breakfast & Brunch'], ['mediterranean', 'Mediterranean'], ['juicebars', 'Juice Bars & Smoothies']]",Bellaire,US,"['6330 West Lp S', 'Ste 150', 'Bellaire, TX 77401']",(713) 661-8300,11303.252166931543,htJHCUo-cO2ViKeJ9X6LiA,https://s3-media2.fl.yelpcdn.com/bphoto/0r14HdV3QGJ4m5VHyW6n6Q/o.jpg,False,29.71168,-95.4615199,Fresh Choice Cafe,+17136618300,NAN,2.0,4,TX,"['delivery', 'pickup']",https://www.yelp.com/biz/fresh-choice-cafe-bellaire?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77401,2
1102 Harborside Dr,,,the-oasis-kitchen-galveston-2,"[['caribbean', 'Caribbean'], ['breakfast_brunch', 'Breakfast & Brunch'], ['foodtrucks', 'Food Trucks']]",Galveston,US,"['1102 Harborside Dr', 'Galveston, TX 77550']",(409) 370-3312,75213.32491476412,DoV4Pe57A_0SrcrBwBBCwQ,https://s3-media2.fl.yelpcdn.com/bphoto/juvRdnMOkkXdQxQYfGqmMg/o.jpg,False,29.3122703601192,-94.7804587166783,The Oasis Kitchen,+14093703312,NAN,5.0,1,TX,[],https://www.yelp.com/biz/the-oasis-kitchen-galveston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77550,2
11222 Fuqua St,,,ihop-houston-35,"[['tradamerican', 'American (Traditional)'], ['pancakes', 'Pancakes']]",Houston,US,"['11222 Fuqua St', 'Houston, TX 77089']",(281) 922-9908,21525.54693467464,suz-sEMkBJ--FhJw2Tjelg,https://s3-media3.fl.yelpcdn.com/bphoto/OkK7ILnbyKp4TBolaf5t2Q/o.jpg,False,29.61325,-95.21865,IHOP,+12819229908,NAN,2.5,3,TX,[],https://www.yelp.com/biz/ihop-houston-35?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77089,2
1508 Interstate 45 S,,,international-house-of-pancakes-conroe,"[['pancakes', 'Pancakes']]",Conroe,US,"['1508 Interstate 45 S', 'Conroe, TX 77304']",(936) 441-9445,58879.01697348879,GN5sUKMhcd6K_TrY2Jcvrg,https://s3-media4.fl.yelpcdn.com/bphoto/XZuXf2PTRcEti93xF2v4kw/o.jpg,False,30.283008813858,-95.4597658663988,International House of Pancakes,+19364419445,NAN,2.0,1,TX,[],https://www.yelp.com/biz/international-house-of-pancakes-conroe?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77304,2
2316 S Shepherd Dr,,,red-lion-british-pub-houston,"[['pubs', 'Pubs'], ['british', 'British'], ['fishnchips', 'Fish & Chips']]",Houston,US,"['2316 S Shepherd Dr', 'Houston, TX 77019']",(713) 529-8390,5292.487318808966,qN1d_5U81zZX8MpREoJunw,https://s3-media4.fl.yelpcdn.com/bphoto/DnA9JroBlA6f1RQfDe4PxQ/o.jpg,False,29.74565,-95.41098,Red Lion British Pub,+17135298390,$$,3.5,589,TX,[],https://www.yelp.com/biz/red-lion-british-pub-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77019,2
4100 Montrose Blvd,Ste C,,the-black-labrador-houston,"[['british', 'British'], ['pubs', 'Pubs']]",Houston,US,"['4100 Montrose Blvd', 'Ste C', 'Houston, TX 77006']",(713) 529-1199,4280.9355023213,Nn-XA87OsEqmk4vCqEbDdg,https://s3-media4.fl.yelpcdn.com/bphoto/s7fyFibPDK-hK-YlUM9GZA/o.jpg,False,29.7360206753874,-95.3915599651666,The Black Labrador,+17135291199,$$,3.0,320,TX,[],https://www.yelp.com/biz/the-black-labrador-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77006,2
11980 Westheimer Rd,Ste A,,the-bull-and-bear-tavern-and-eatery-houston-3,"[['pubs', 'Pubs'], ['british', 'British'], ['tradamerican', 'American (Traditional)']]",Houston,US,"['11980 Westheimer Rd', 'Ste A', 'Houston, TX 77077']",(281) 496-6655,22517.37726567451,Gakj7oAKsmj8yRbJLHCFlw,https://s3-media1.fl.yelpcdn.com/bphoto/Yp4__MIR_dpvdOCBIIySWA/o.jpg,False,29.737745,-95.591377,The Bull & Bear Tavern & Eatery,+12814966655,$$,3.5,177,TX,"['pickup', 'delivery']",https://www.yelp.com/biz/the-bull-and-bear-tavern-and-eatery-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77077,2
903 Hutchins St,,,kings-court-houston-2,"[['indpak', 'Indian'], ['british', 'British'], ['pubs', 'Pubs']]",Houston,US,"['903 Hutchins St', 'Houston, TX 77003']",(281) 974-3496,1426.8311505056263,g6ftn3zNRT1L2hoI7Hr4kQ,https://s3-media4.fl.yelpcdn.com/bphoto/Jq4AfTuwT66zSKkhV0-2uA/o.jpg,False,29.7512819590405,-95.3539982488742,King's Court Bar And Kitchen,+12819743496,$$,3.5,67,TX,['pickup'],https://www.yelp.com/biz/kings-court-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77003,2
3131 Hwy 146,,,bayview-duck-restaurant-bacliff,"[['tradamerican', 'American (Traditional)'], ['british', 'British'], ['beerbar', 'Beer Bar']]",Bacliff,US,"['3131 Hwy 146', 'Bacliff, TX 77518']",(281) 339-3510,44195.401362447614,q0vgLSIZ11ekmU4ZEMxduw,https://s3-media3.fl.yelpcdn.com/bphoto/XWPo7RE4kfxRWAXUgy-g2w/o.jpg,False,29.51397,-95.0036,Bayview Duck Restaurant,+12813393510,$$,4.0,35,TX,"['pickup', 'delivery']",https://www.yelp.com/biz/bayview-duck-restaurant-bacliff?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77518,2
8236 Kirby Dr,,,dimassis-mediterranean-buffet-houston-3,"[['mideastern', 'Middle Eastern'], ['buffets', 'Buffets']]",Houston,US,"['8236 Kirby Dr', 'Houston, TX 77054']",(713) 526-5111,9685.691032812554,FBcx0tipGBASnIb6fFGXjw,https://s3-media3.fl.yelpcdn.com/bphoto/_N87llR_Qy4ODqRQTMCSFQ/o.jpg,False,29.689106703537,-95.4130176562456,Dimassi's Mediterranean Buffet,+17135265111,$$,4.0,244,TX,['delivery'],https://www.yelp.com/biz/dimassis-mediterranean-buffet-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77054,2
1802 Shepherd Dr,,,cadillac-bar-houston,"[['tex-mex', 'Tex-Mex'], ['seafood', 'Seafood'], ['buffets', 'Buffets']]",Houston,US,"['1802 Shepherd Dr', 'Houston, TX 77007']",(713) 862-2020,4968.714629373611,hy866sjjRAniN1p7lCreCQ,https://s3-media1.fl.yelpcdn.com/bphoto/-MdX1wcWtOobJZoK1kctTA/o.jpg,False,29.776495,-95.409039,Cadillac Bar,+17138622020,$$,3.5,319,TX,"['pickup', 'delivery']",https://www.yelp.com/biz/cadillac-bar-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77007,2
3005 W Lp S,Ste 110,,narins-bombay-brasserie-houston-2,"[['indpak', 'Indian'], ['buffets', 'Buffets']]",Houston,US,"['3005 W Lp S', 'Ste 110', 'Houston, TX 77027']",(713) 622-2005,9957.710975119051,v7huBYdRMGPoF87EdcOXFQ,https://s3-media1.fl.yelpcdn.com/bphoto/e6ReYmT12DqoQT0b65tqug/o.jpg,False,29.735764,-95.4582054,Narin's Bombay Brasserie,+17136222005,$$,3.5,280,TX,['pickup'],https://www.yelp.com/biz/narins-bombay-brasserie-houston-2?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77027,2
5117 Kelvin Dr,,,thai-spice-houston-5,"[['thai', 'Thai'], ['buffets', 'Buffets']]",Houston,US,"['5117 Kelvin Dr', 'Houston, TX 77005']",(713) 522-5100,7288.296319048974,Znnni2qXX7k3-314kK_w8A,https://s3-media3.fl.yelpcdn.com/bphoto/zL5sts2x5RrloiGIhZnl2A/o.jpg,False,29.7196974,-95.4165551,Thai Spice,+17135225100,$$,3.5,198,TX,"['pickup', 'delivery']",https://www.yelp.com/biz/thai-spice-houston-5?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77005,2
6002 Washington Ave,,,candelaris-pizzeria-houston,"[['pizza', 'Pizza'], ['italian', 'Italian'], ['buffets', 'Buffets']]",Houston,US,"['6002 Washington Ave', 'Houston, TX 77007']",(832) 200-1474,6092.046665016007,leS_BqkcmvO6mASXJ_sb7g,https://s3-media2.fl.yelpcdn.com/bphoto/6lvERQ-t0d0Q6_D-MDTAyg/o.jpg,False,29.7713645,-95.4223347,Candelari's Pizzeria,+18322001474,$$,3.0,254,TX,"['pickup', 'delivery']",https://www.yelp.com/biz/candelaris-pizzeria-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77007,2
5160 Richmond Ave,,,dimassis-mediterranean-buffet-houston-6,"[['mediterranean', 'Mediterranean'], ['buffets', 'Buffets'], ['mideastern', 'Middle Eastern']]",Houston,US,"['5160 Richmond Ave', 'Houston, TX 77056']",(713) 439-7481,10778.70217012305,9XQwC_FYj93EKJFQwG5L9w,https://s3-media4.fl.yelpcdn.com/bphoto/WONcQMXVyObS3aWfVCYW-w/o.jpg,False,29.732611265307,-95.4659654641462,Dimassi's Mediterranean Buffet,+17134397481,$$,3.5,67,TX,"['pickup', 'delivery']",https://www.yelp.com/biz/dimassis-mediterranean-buffet-houston-6?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77056,2
4005 Bellaire Blvd,Ste H,,silver-palace-chinese-restaurant-houston,"[['chinese', 'Chinese'], ['buffets', 'Buffets']]",Houston,US,"['4005 Bellaire Blvd', 'Ste H', 'Houston, TX 77025']",(713) 661-1963,10128.870911827444,VB8hfrlAJAPDbzXP5S9WlA,https://s3-media2.fl.yelpcdn.com/bphoto/_eBMXZJBAF2EUQNA6WeUtQ/o.jpg,False,29.705137,-95.4412,Silver Palace Chinese Restaurant,+17136611963,$$,3.0,166,TX,"['pickup', 'delivery']",https://www.yelp.com/biz/silver-palace-chinese-restaurant-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77025,2
1616 Main St,,,burger-theory-houston-3,"[['newamerican', 'American (New)'], ['burgers', 'Burgers'], ['buffets', 'Buffets']]",Houston,US,"['1616 Main St', 'Houston, TX 77002']",(713) 658-8888,1516.9386245012029,upSHTPAjAx5aUCasoq-VFw,https://s3-media4.fl.yelpcdn.com/bphoto/KE-oVpyv9_lecwR1XNANsQ/o.jpg,False,29.7520108730665,-95.3692262024537,Burger Theory,+17136588888,$$,2.5,157,TX,"['pickup', 'delivery']",https://www.yelp.com/biz/burger-theory-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,2
6969 Gulf Fwy,Ste 350,,v-star-houston-4,"[['chinese', 'Chinese'], ['buffets', 'Buffets']]",Houston,US,"['6969 Gulf Fwy', 'Ste 350', 'Houston, TX 77087']",(713) 645-8886,9055.043626698196,MJoQu0tTofOSNdny5vnAEw,https://s3-media2.fl.yelpcdn.com/bphoto/bzJRSc3kPI-OHQflNDuO5g/o.jpg,False,29.703401,-95.29608,V Star,+17136458886,$$,3.0,106,TX,[],https://www.yelp.com/biz/v-star-houston-4?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77087,2
1600 Holcombe Blvd,Fl 2,Rotary House International,apicius-kitchen-and-bar-houston,"[['newamerican', 'American (New)'], ['breakfast_brunch', 'Breakfast & Brunch'], ['buffets', 'Buffets']]",Houston,US,"['1600 Holcombe Blvd', 'Fl 2', 'Rotary House International', 'Houston, TX 77030']",(713) 790-1600,7263.689286792175,obHU29mhZ3asqBJgh6wEsA,https://s3-media1.fl.yelpcdn.com/bphoto/b1N_lsLGanxpqq6heAb63A/o.jpg,False,29.70573,-95.3957099,Apicius Kitchen & Bar,+17137901600,$$,3.5,32,TX,[],https://www.yelp.com/biz/apicius-kitchen-and-bar-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77030,2
919 Milam St,Ste T-600,,dimassis-mediterranean-kitchen-houston,"[['mediterranean', 'Mediterranean'], ['buffets', 'Buffets']]",Houston,US,"['919 Milam St', 'Ste T-600', 'Houston, TX 77002']",(832) 409-6044,763.6932265137821,Z935GPqiu6GkZhkuCTusww,https://s3-media3.fl.yelpcdn.com/bphoto/AjcdVLJ1oiJTel2czWWpeA/o.jpg,False,29.7583320800079,-95.365730657713,Dimassi's Mediterranean Kitchen,+18324096044,$$,3.5,14,TX,[],https://www.yelp.com/biz/dimassis-mediterranean-kitchen-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77002,2
3805 Southwest Fwy,,,hunan-chef-houston,"[['chinese', 'Chinese'], ['buffets', 'Buffets']]",Houston,US,"['3805 Southwest Fwy', 'Houston, TX 77027']",(713) 840-0567,8372.146882175019,-IvTU5QP2-m-h1RMtlCkKg,https://s3-media2.fl.yelpcdn.com/bphoto/T7qTPLTLWu_QCvSpMJvBDQ/o.jpg,False,29.728583,-95.4371427,Hunan Chef,+17138400567,$,2.5,68,TX,[],https://www.yelp.com/biz/hunan-chef-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77027,2
2005 Mangum Rd,,,yank-sing-v-houston,"[['buffets', 'Buffets'], ['chinese', 'Chinese']]",Houston,US,"['2005 Mangum Rd', 'Houston, TX 77092']",(713) 688-8802,10637.894242311215,FI2Tpn-7sxVZHrFDYHUQ1g,https://s3-media2.fl.yelpcdn.com/bphoto/V4jgAH6FVJmykirF20bknw/o.jpg,False,29.80435,-95.45939,Yank Sing V,+17136888802,$,3.0,37,TX,[],https://www.yelp.com/biz/yank-sing-v-houston?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77092,2
8440 Gulf Fwy,,,v-star-houston-3,"[['buffets', 'Buffets'], ['chinese', 'Chinese']]",Houston,US,"['8440 Gulf Fwy', 'Houston, TX 77017']",(713) 641-1018,13495.016833696749,z7czhIU7S6nLpgxgO_la0w,https://s3-media3.fl.yelpcdn.com/bphoto/DWjIyi4otIfygyopLhHF6A/o.jpg,False,29.67272,-95.26612,V Star,+17136411018,$$,2.5,66,TX,[],https://www.yelp.com/biz/v-star-houston-3?adjust_creative=i3Qg1cbzjpXgYfDuZ0MhXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=i3Qg1cbzjpXgYfDuZ0MhXQ,77017,2
